食品番号,理由,スコア
06282,むかごは山芋系の食材で一般に問題なく使える,7
10292,生の牡蠣は細菌・ウイルス感染のリスクがあり注意が必要,5
08015,しめじ類は食物繊維豊富で素材として利用可能（食用種前提）,7
11173,ゆでた豚の軟骨は加熱済みでコラーゲン源として適している,9
10126,生の川魚は寄生虫リスクがあり注意が必要,5
11216,生の鶏肉はサルモネラ等の細菌リスクが高いため注意が必要,5
07083,柑橘類の果汁は酸が強く刺激になることがあり、風味付け程度の少量利用が適している,6
10051,まいわしは良質な魚たんぱく源だが、生干しなどの加工は寄生虫や保存状態に注意が必要,7
11271,ゆでた牛ももは良質な加熱済みタンパク源で犬の素材として適している,9
11211,生の鳥肉はサルモネラやカンピロバクターなどの細菌リスクがあるため注意が必要,5
02039,緑豆はるさめは消化しやすい炭水化物源でレシピ素材として扱いやすい,8
12023,素揚げの全卵は加熱済みの良質なタンパク源だが脂質が高めである点に留意,8
10139,塩ざけは魚の良質なタンパク源だが塩分を含むため量に注意が必要,8
15139,こしあん（しるこ）は加熱済みのあずき製品で甘味が強く、主材料としては加工度が高い,6
10338,生のカニは生食による微生物や寄生虫のリスクがあるため注意が必要,5
06123,ゆでぜんまいは下処理済みの山菜であり、素材として利用しやすい,8
10147,焼きにじますは加熱済みの良質な魚たんぱくで犬のレシピ素材として適している,9
13013,加糖練乳は糖分と乳成分が高く、デザート的な限定利用が望ましい,5
09051,ゆでひじきは加熱済みの海藻でミネラル源として使えるがヨウ素等に留意,7
10172,焼きさわらは加熱済みの良質な魚たんぱくで素材として適している,9
15175,ドーナッツは高脂質・高糖質の加工菓子で主素材としては不向き,4
12001,生卵はビオチン吸収阻害やサルモネラのリスクがあるため生では注意が必要,5
10144,生の養殖サケは刺身用でも生食に伴うリスクがあるため注意が必要,6
10457,開き干しの生魚は保存状態や寄生虫のリスクがあるため注意が必要,6
13057,やぎのナチュラルチーズは乳製品として風味や脂質があり、少量での利用が適している,7
02068,生の塊根類は消化や抗栄養因子の懸念があるため加熱が望ましい,4
04084,油揚げ（大豆由来）は良質な植物性たんぱく源で、油抜き処理されており犬の素材として適する,8
04112,うぐいすあんはエンドウ由来の加糖ペーストで加工度が高く糖分があるため、素材としては使用可だが注意が必要,6
11156,生の豚肉は寄生虫や細菌リスクがあるため生での使用は推奨されない（加熱が望ましい）,5
09045,湯通し塩蔵わかめはミネラル・食物繊維を含み少量であれば素材として利用可能（塩分に注意）,7
06214,にんじんは犬に安全でビタミンや食物繊維が豊富、加熱・生いずれも素材として適する,9
04083,大豆（全粒）はたんぱく質源として利用可能だが消化性や加工形態により注意が必要,7
01090,玄米のおかゆは消化しやすい炭水化物源で犬の素材として適している,9
18041,ポークカレーは複合調理済み・香辛料や玉ねぎ等を含む可能性があり犬の素材としては不向き（加工品として注意）,3
14007,とうもろこし油は安全な脂質源だが高エネルギーなので使用量に注意して素材として適する,8
09011,素干しのかわのりはミネラル補給に使えるがヨウ素量や塩分に留意し少量で使用するのが適当,7
10094,かつおの角煮は調味・加工された惣菜で塩分や調味料が強いため、素材としては不向き（加熱魚自体は良い）,4
07124,ブルーベリーは抗酸化物質を含む安全な果実で少量のトッピングなどに適する,8
06189,白菜の葉は低カロリーでビタミン・食物繊維があり犬の素材として適している,8
11175,ボンレスハムは加工肉で塩分や添加物が多く含まれる可能性があり、素材としては注意が必要,5
09054,ゆでたひじきは食物繊維やミネラルがあるがミネラル含有量に留意し少量での使用が望ましい,6
02021,乾燥マッシュポテトは消化しやすい炭水化物源として利用可能だが加工品である点に注意,7
17072,チリパウダーは辛味成分で消化器刺激の可能性があり犬の素材としては不適切,3
10197,生の海水魚（たかべ）は寄生虫や細菌のリスクがあり、加熱して使うのが望ましい,6
10043,丸干しうるめいわしは良質な魚たんぱくだが塩分や骨に注意し少量での利用が適切,7
07156,レモン果汁は酸が強く胃腸刺激の可能性があるため犬の素材としては控えめに使うべき,5
06250,黄ピーマンは犬に安全な野菜で、加熱済みで消化しやすい。,8
18031,惣菜加工された牛飯の具は調味料や加熱加工が多く、塩分や香辛料に注意が必要。,4
17090,黒酢は風味付けの調味料で少量なら利用可能だが酸味が強い点に注意。,6
06379,スイートコーンは加熱済みのでんぷん源として与えやすいが脂質の追加に留意。,8
07035,みかん果肉は果実として与えられるが、缶詰のシロップで糖分が高い点に注意。,7
09056,まこんぶはミネラル（ヨウ素など）を多く含むため少量の風味付け向き。,6
01065,生ふ（小麦由来の食材）は一般に消化可能な炭水化物源として利用できる。,7
01034,ロールパンは安全な炭水化物源だが添加物やバター等に留意して少量で。,7
10028,焼いたあゆの内臓は加熱されておりタンパク源になるが内臓部分は特性に注意。,7
05037,ピーナッツバターは高脂肪で消化不良や膵炎リスクを招くことがあるため控えめに。,5
10200,すり身は魚由来の良質なタンパク源で加工品として使いやすい。,8
10315,水煮の貝柱は低脂肪で良質な動物性タンパク質として適している。,8
06392,はなっこりー（生）は野菜として安全だが過剰摂取で消化不良を起こす場合あり。,8
10310,生のはまぐりは生食の魚介類に該当し、食中毒や寄生虫のリスクがあるため調理が必要。,5
09023,つくだ煮は塩分や濃い調味が強いため犬の素材としては不向き。,3
17120,だし入り米みそは塩分や発酵調味料が濃く、風味付け以上の使用は注意が必要。,4
11190,ボロニアソーセージは加工肉で塩分や添加物が多いので頻繁な使用は勧められない。,4
10195,焼いたまだいは良質な加熱済み魚で犬のレシピ素材に適している（骨は除去）。,9
11240,皮なしのほろほろちょう肉が生であるため、鶏肉由来の食中毒リスクがあり加熱が必要。,5
10181,焼きししゃもは加熱済みの魚でタンパク源として適しているが塩分量に注意。,8
10131,焼き鮭は良質な動物性たんぱくで消化・栄養面で適しているため安全に使える素材です。,9
06267,生のほうれんそうは栄養があるがシュウ酸等を含むため量に注意が必要。,7
10276,川魚の生食は寄生虫や細菌リスクがあるため生では適性が下がる。,5
17007,濃口しょうゆは塩分が高いため風味付けには使えるが主要素材としては不向き。,5
