food_number,food_name,embedding_text
11280,＜畜肉類＞　ぶた　［ひき肉］　焼き,ground ground pork minced pork ひき肉 ぶた ブタ ミンチ 挽肉 焼き 畜肉類 豚 豚ひき肉
11312,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,jowl pork pork jowl ぶた ほほ肉 ジョウルミート ブタ 副生物 生 畜肉類 豚 豚ほほ肉 頬肉 頭 頭部
11313,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,jowl pork pork jowl ぶた ほほ肉 ジョウルミート ブタ 副生物 焼き 畜肉類 豚 豚ほほ肉 頬肉 頭 頭部
11164,＜畜肉類＞　ぶた　［副生物］　舌　生,pork pork tongue tongue した ぶた タン ブタ 副生物 生 畜肉類 舌 豚 豚タン 豚舌
11165,＜畜肉類＞　ぶた　［副生物］　心臓　生,heart pork pork heart しんぞう ぶた ハツ ブタ 副生物 心臓 生 畜肉類 豚 豚ハツ
11166,＜畜肉類＞　ぶた　［副生物］　肝臓　生,liver pork pork liver ぶた ブタ レバー 副生物 生 畜肉類 肝 肝臓 豚 豚レバー
11167,＜畜肉類＞　ぶた　［副生物］　じん臓　生,kidney pork pork kidney じんぞう じん臓 ぶた キドニー ブタ 副生物 生 畜肉類 腎臓 豚 豚腎臓
11168,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,pork pork stomach stomach ぶた ゆで ガツ ブタ 副生物 畜肉類 胃 胃袋 豚 豚胃
11169,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,intestine pork pork small small small intestine こちょう ぶた ゆで ブタ ホルモン 副生物 小腸 畜肉類 豚 豚小腸
11170,＜畜肉類＞　ぶた　［副生物］　大腸　ゆで,intestine large large intestine pork pork large だいちょう ぶた ゆで ブタ ホルモン 副生物 大腸 畜肉類 豚 豚大腸
11171,＜畜肉類＞　ぶた　［副生物］　子宮　生,pork pork uterus uterus しきゅう ぶた ブタ 副生物 子宮 生 畜肉類 豚 豚子宮
11172,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,foot pig pork pork trotter trotter とんそく ぶた ゆで トンソク ブタ 副生物 畜肉類 豚 豚足
11173,＜畜肉類＞　ぶた　［副生物］　軟骨　ゆで,cartilage pork pork cartilage なんこつ ぶた ゆで ブタ 副生物 畜肉類 豚 豚軟骨 軟骨
11197,＜畜肉類＞　ぶた　［その他］　スモークレバー,liver pork smoked smoked liver その他 ぶた スモークレバー ブタ レバー 畜肉類 豚
11198,＜畜肉類＞　ぶた　［その他］　ゼラチン,gelatin pork その他 ぶた コラーゲン ゼラチン ブタ 畜肉類 豚 豚ゼラチン
11199,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　生,loin mutton mutton loin sheep めんよう マトン マトンロース マトン肉 メンヨウ ロース ロース肉 生 畜肉類 羊肉 脂身つき
11281,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　焼き,loin mutton mutton loin sheep めんよう マトン マトンロース マトン肉 メンヨウ ロース ロース肉 焼き 畜肉類 羊肉 脂身つき
11245,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,loin mutton mutton loin sheep めんよう マトン マトンロース マトン肉 メンヨウ ロース ロース肉 生 畜肉類 皮下脂肪なし 羊肉
11200,＜畜肉類＞　めんよう　［マトン］　もも　脂身つき　生,leg mutton mutton leg sheep thigh めんよう もも もも肉 マトン マトンもも肉 マトン肉 メンヨウ 生 畜肉類 羊肉 脂身つき
11201,＜畜肉類＞　めんよう　［ラム］　かた　脂身つき　生,lamb lamb shoulder sheep shoulder かた めんよう メンヨウ ラム ラム肉 ラム肩肉 生 畜肉類 羊肉 肩 脂身つき
11202,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　生,lamb lamb loin loin mutton sheep ひつじ めんよう ヒツジ メンヨウ ラム ラムロース ラムロース肉 ラム肉 ロース 生 畜肉類 羊 羊肉 脂身つき
11282,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　焼き,lamb lamb loin loin mutton sheep ひつじ めんよう ヒツジ メンヨウ ラム ラムロース ラムロース肉 ラム肉 ロース 焼き 畜肉類 羊 羊肉 脂身つき
11246,＜畜肉類＞　めんよう　［ラム］　ロース　皮下脂肪なし　生,lamb lamb loin loin mutton sheep ひつじ めんよう ヒツジ メンヨウ ラム ラムロース ラムロース肉 ラム肉 ロース 生 畜肉類 皮下脂肪なし 羊 羊肉
11203,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　生,lamb lamb leg leg thigh ひつじ めんよう もも もも肉 ヒツジ メンヨウ ラム ラムもも ラムもも肉 ラム肉 生 畜肉類 羊 羊肉 脂身つき
11283,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　焼き,lamb lamb leg leg thigh ひつじ めんよう もも もも肉 ヒツジ メンヨウ ラム ラムもも ラムもも肉 ラム肉 焼き 畜肉類 羊 羊肉 脂身つき
11204,＜畜肉類＞　やぎ　肉　赤肉　生,goat goat meat meat やぎ やぎ肉 ヤギ ヤギ肉 山羊 山羊肉 生 畜肉類 肉 赤肉
11207,＜鳥肉類＞　うずら　肉　皮つき　生,meat quail うずら うずら肉 ウズラ ウズラ肉 生 皮つき 肉 鳥肉類 鶉
11208,＜鳥肉類＞　かも　まがも　肉　皮なし　生,duck meat かも まがも まがも肉 カモ マガモ 生 皮なし 真鴨 肉 鳥肉類 鴨 鴨肉
11205,＜鳥肉類＞　かも　あいがも　肉　皮つき　生,duck meat あいがも かも アイガモ カモ 合鴨 合鴨肉 生 皮つき 肉 鳥肉類 鴨 鴨肉
11206,＜鳥肉類＞　かも　あひる　肉　皮つき　生,duck meat あひる かも アヒル カモ 家鴨 家鴨肉 生 皮つき 肉 鳥肉類 鴨 鴨肉
11247,＜鳥肉類＞　かも　あひる　肉　皮なし　生,duck meat あひる かも アヒル カモ 家鴨 家鴨肉 生 皮なし 肉 鳥肉類 鴨 鴨肉
11284,＜鳥肉類＞　かも　あひる　皮　生,duck duck skin skin あひる あひる皮 かも かわ アヒル カモ カワ 家鴨 生 皮 鳥肉類 鴨 鴨皮
11209,＜鳥肉類＞　きじ　肉　皮なし　生,meat pheasant きじ きじ肉 キジ キジ肉 生 皮なし 肉 雉 雉肉 鳥肉類
11210,＜鳥肉類＞　しちめんちょう　肉　皮なし　生,turkey しちめんちょう シチメンチョウ ターキー ターキー肉 七面鳥 七面鳥肉 生 皮なし 肉 鳥肉類
11211,＜鳥肉類＞　すずめ　肉　骨・皮つき　生,meat sparrow すずめ すずめ肉 スズメ スズメ肉 生 皮つき 肉 雀 骨 鳥肉類
11212,＜鳥肉類＞　にわとり　［親・主品目］　手羽　皮つき　生,chicken chicken wing wing にわとり チキン ニワトリ 主品目 手羽 手羽元 手羽先 生 皮つき 親 鳥肉類 鶏 鶏手羽 鶏肉
11213,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮つき　生,breast chicken chicken breast にわとり むね むね肉 ニワトリ 主品目 生 皮つき 胸 胸肉 親 鳥肉類 鶏 鶏むね 鶏むね肉 鶏肉
11214,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮なし　生,breast chicken chicken breast にわとり むね むね肉 ニワトリ 主品目 生 皮なし 胸 胸肉 親 鳥肉類 鶏 鶏むね 鶏むね肉 鶏肉
11215,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮つき　生,chicken chicken thigh thigh にわとり もも もも肉 ニワトリ モモ モモ肉 主品目 生 皮つき 親 鳥肉類 鶏 鶏もも 鶏もも肉 鶏肉
11216,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮なし　生,chicken chicken thigh thigh にわとり もも もも肉 ニワトリ モモ モモ肉 主品目 生 皮なし 親 鳥肉類 鶏 鶏もも 鶏もも肉 鶏肉
11217,＜鳥肉類＞　にわとり　［親・副品目］　ささみ　生,chicken chicken tenderloin tender tenderloin ささみ とりささみ とりにく にわとり ササミ チキン ニワトリ 副品目 生 笹身 親 鳥肉類 鶏ささみ 鶏ササミ 鶏肉
11218,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽　皮つき　生,chicken chicken wing wing てば にわとり チキン テバ 主品目 手羽 手羽肉 生 皮つき 若どり 鳥肉類 鶏てば 鶏手羽 鶏肉
11285,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽さき　皮つき　生,chicken chicken wing tip wing wing tip てばさき にわとり チキン テバサキ 主品目 手羽さき 手羽先 手羽先肉 生 皮つき 若どり 鳥肉類 鶏てばさき 鶏手羽先 鶏肉
11286,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽もと　皮つき　生,chicken chicken drumette drumette てばもと にわとり チキン テバモト 主品目 手羽もと 手羽元 生 皮つき 若どり 鳥肉類 鶏てばもと 鶏手羽元 鶏肉
11219,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,breast chicken chicken breast とりむね にわとり むね むねにく チキン 主品目 生 皮つき 胸 胸肉 若どり 鳥肉類 鶏むね 鶏むね肉 鶏肉
11287,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　焼き,breast chicken chicken breast とりむね にわとり むね むねにく チキン 主品目 焼き 皮つき 胸 胸肉 若どり 鳥肉類 鶏むね 鶏むね肉 鶏肉
11220,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　生,breast chicken chicken breast とりむね にわとり むね むねにく チキン 主品目 生 皮なし 胸 胸肉 若どり 鳥肉類 鶏むね 鶏むね肉 鶏肉
11288,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　焼き,breast chicken chicken breast とりむね にわとり むね むねにく チキン 主品目 焼き 皮なし 胸 胸肉 若どり 鳥肉類 鶏むね 鶏むね肉 鶏肉
11221,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　生,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 チキン 主品目 生 皮つき 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11223,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　ゆで,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 ゆで チキン 主品目 皮つき 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11222,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　焼き,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 チキン 主品目 焼き 皮つき 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11224,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　生,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 チキン 主品目 生 皮なし 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11226,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　ゆで,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 ゆで チキン 主品目 皮なし 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11225,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　焼き,chicken chicken thigh thigh とりもも とりももにく にわとり もも もも肉 チキン 主品目 焼き 皮なし 若どり 鳥肉類 鶏もも 鶏もも肉 鶏肉
11227,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,chicken chicken tenderloin tender tenderloin ささみ とりささみ にわとり ササミ チキン 副品目 生 笹身 若どり 鳥肉類 鶏ささみ 鶏ササミ 鶏肉
11229,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ゆで,chicken chicken tenderloin tender tenderloin ささみ とりささみ にわとり ゆで ササミ チキン 副品目 笹身 若どり 鳥肉類 鶏ささみ 鶏ササミ 鶏肉
11228,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　焼き,chicken chicken tenderloin tender tenderloin ささみ とりささみ にわとり ササミ チキン 副品目 焼き 笹身 若どり 鳥肉類 鶏ささみ 鶏ササミ 鶏肉
11298,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ソテー,chicken chicken tenderloin tender tenderloin ささみ とりささみ にわとり ササミ ソテー チキン 副品目 笹身 若どり 鳥肉類 鶏ささみ 鶏ササミ 鶏肉
11230,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　生,chicken ground ground chicken mince minced とりひき にわとり ひきにく ひき肉 チキン ミンチ 二次品目 挽肉 生 鳥肉類 鶏ひき肉 鶏ミンチ 鶏肉
11291,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　焼き,chicken ground ground chicken mince minced とりひき にわとり ひきにく ひき肉 チキン ミンチ 二次品目 挽肉 焼き 鳥肉類 鶏ひき肉 鶏ミンチ 鶏肉
11231,＜鳥肉類＞　にわとり　［副品目］　心臓　生,chicken chicken heart heart にわとり はつ ニワトリ ハツ 副品目 心臓 生 鳥肉類 鶏 鶏はつ 鶏ハツ 鶏心臓
11232,＜鳥肉類＞　にわとり　［副品目］　肝臓　生,chicken chicken liver liver きも にわとり キモ ニワトリ レバー 副品目 生 肝臓 鳥肉類 鶏 鶏レバー 鶏肝臓
11233,＜鳥肉類＞　にわとり　［副品目］　すなぎも　生,chicken chicken gizzard gizzard すなぎも にわとり スナギモ ニワトリ 副品目 生 砂ずり 砂肝 鳥肉類 鶏 鶏砂肝
11235,＜鳥肉類＞　にわとり　［副品目］　皮　もも　生,chicken chicken skin skin とりかわ にわとり もも もも皮 トリカワ ニワトリ 副品目 生 皮 鳥肉類 鶏 鶏の皮 鶏もも皮 鶏皮
11236,＜鳥肉類＞　にわとり　［副品目］　なんこつ（胸肉）　生,breast cartilage chicken chicken cartilage なんこつ なんこつ胸肉 にわとり むねにく むね肉 ナンコツ 副品目 生 胸肉 軟骨 鳥肉類 鶏なんこつ 鶏軟骨
11293,＜鳥肉類＞　にわとり　［その他］　つくね,meatball tsukune その他 つくね つくね串 つくね団子 にわとり ツクネ 鳥肉類 鶏 鶏つくね
11238,＜鳥肉類＞　はと　肉　皮なし　生,dove meat pigeon pigeon meat はと はとの肉 ハト 生 皮なし 肉 鳥肉類 鳩 鳩肉
11240,＜鳥肉類＞　ほろほろちょう　肉　皮なし　生,fowl guinea guinea fowl meat ほろほろちょう ほろほろちょうの肉 ほろほろちょう肉 ほろほろ鳥 ホロホロチョウ 生 皮なし 肉 鳥肉類
11242,＜その他＞　かえる　肉　生,frog frog meat leg meat かえる かえる肉 その他 カエル カエル肉 生 肉 蛙肉
